,Unnamed: 0,Unnamed: 0.1,Message,Category
2080,2080,,"It also became less efficient , with the cost-income ratio rising from 75 per cent in the first half of the year to about 85 per cent , reflecting in large part the aggressive expansion of the equities operation in Europe .",unknown
8449,8449,,"Pearson , the Penguin Books and Financial Times publisher , rose 3 per cent to pound(s)12.17.",unknown
2968,2968,,The mobile phone group draws about a quarter of earnings before interest and tax ( EBIT ) from its 45 per cent holding in Verizon Wireless .,unknown
4668,4668,,"Biggest Movers , Page 31",unknown
7272,7272,,"The protest against Mr Sarin is not expected to force his immediate departure , but it will intensify pressure on Sir John Bond , Vodafone 's incoming chairman , to decide quickly whether to find a new chief executive .",unknown
3358,3358,,But sales of 3G mobile phones have been disappointing and data revenues represent a small proportion of turnover compared with revenues from voice transmission .,unknown
7695,7695,,Similar eulogies are now features of mining company results .,unknown
3548,3548,,"The German company had long refused to budge from an initial bid of Dollars 37 per share , arguing the offer was fully priced .",unknown
5157,5157,,The second most important profits driver was the base metals division that includes BHP 's copper mines .,unknown
1294,1294,,Vodafone was up 2.7 per cent to 170 3/4 p after France Telecom pointed to improvement in Europe and amid continued speculation that the UK group might be nearing a deal with US joint venture partner Verizon .,unknown
8598,8598,,"Japan faces further "" significant "" margin pressure next year and could make an operating loss .",unknown
6071,6071,,"Some analysts say Vodafone is in pole position to buy Tiscali , the Milan-listed company that supplies fixed-line broadband services in the UK and Italy and has a market capitalisation of Euros 1.4bn ( Pounds 1.1bn ) .",unknown
7644,7644,,"This helped offset a weaker performance from the UK bank where profits fell by 1 per cent to Pounds 1.13bn , partly attributable to weaker mortgage sales and higher costs .",unknown
1027,1027,,Vodafone reassures on merger of rivals,unknown
3290,3290,,The government also wants to encourage banks to continue to make it easier for consumers to open a bank account .,unknown
3793,3793,,"Martin Deboo , analyst at Investec , said : "" They 're turning around their commercial capabilities . """,unknown
4155,4155,,"Among the fallers , Britvic eased 2.5 per cent to 389 3/4 p after its chief executive and finance director exercised and sold share options .",unknown
6674,6674,,"While the size of the deal is not set , it is likely to be a benchmark bond and could total close to EUR1bn ( pound(s)775m ) with a three-year maturity , one person with knowledge of the deal said .",unknown
914,914,,Analysts were unconcerned about HSBC 's situation in the UK and said the increase in bad debts had been flagged by the group at its full-year results in February and again in April .,unknown
331,331,,""" The stars are aligned , "" said one .",unknown
4845,4845,,"Respectively , they take 80 per cent and 41 per cent of their total FICC revenues from emerging markets trading , said JPMorgan .",unknown
7509,7509,,"BHP said strong markets allowed it to notch up records in petroleum - including natural gas - alumina , copper concentrate , iron ore , manganese ore and alloy .",unknown
7470,7470,,"Tesco has come under fire from some analysts over its accounting treatment of loyalty vouchers , which have increased in number as it has beefed up its Clubcard scheme .",unknown
8472,8472,,"Barclays dropped 11.5 per cent to 154p , leading the blue-chip fallers .",unknown
501,501,,"The news weighed on fellow explorer Borders & Southern , down 8.2 per cent to 78 1/2 p ahead of results due on Wednesday .",unknown
7636,7636,,Mr Camp sees financial training as a vital tool in such efforts .,unknown
8737,8737,,"Research undertaken by Mr Secker last year found that buy-backs , while having little or no impact in a bull market , did support share prices in a bear scenario .",unknown
4571,4571,,""" I do not want them to be trawling around the world forever trying to find ways of spending my money - the company needs to get the message now , as a lot of shareholders are saying they are flogging a dead horse . """,unknown
6448,6448,,That values HUL at 36 times forecast earnings .,unknown
2591,2591,,This strategy would also have resonance for watchers of stock market cycles .,unknown
6280,6280,,"During protracted but generally well-tempered questioning on Shell 's handling of its Nigerian operations , one Dutch shareholder said : "" I do n't want to be ashamed , and I do n't want to sell my shares . """,unknown
2832,2832,,"In another sign of improving confidence , management said impairments on the troubled loans that sit on the bank 's books are likely to peak in the first quarter of next year , rather than towards the middle of the year as previously expected .",unknown
7747,7747,,Credit : By Neil Hume,unknown
212,212,,She says the temporary closure of factories in Beijing implies a possible ramping up in operations when they restart .,unknown
7562,7562,,"Korea is the retailer 's biggest market outside the UK , with Pounds 2.7bn of sales coming from 66 hypermarkets and 72 convenience stores .",unknown
3011,3011,,""" You want to buy in the cheapest place and that 's certainly what we intend to do , "" he said .",unknown
3943,3943,,"Scottish & Southern Energy took on 3.4 per cent to pound(s)10.77 , J Sainsbury was up 2.2 per cent to 300p and Serco rose 1.5 per cent to 379 1/4 p.",unknown
2021,2021,,"Barclays had regular conversations with the regulators and "" they are aware of our plans and intentions "" , Mr Lucas said .",unknown
8239,8239,,The main issue therefore is whether BHP would be willing to make an offer generous enough to win a recommendation from Alcoa 's board .,unknown
455,455,,Barclays has in recent months faced persistent questions about the valuation of debt securities on its balance sheet .,unknown
7969,7969,,"Vittorio Colao , Vodafone 's chief executive , is expected to give a strong signal that he will sell more of the group 's minority stakes in overseas mobile operators",unknown
577,577,,Buyerless network Vodafone,unknown
1629,1629,,"Unilever will get $1.075bn in cash plus $375m in preferred shares in Sun Products Corporation , a new company created by Vestar .",unknown
3906,3906,,This fee will be applied to the principal amount of the bond .,unknown
5866,5866,,The broker also believed that Tesco 's international expansion continued to destroy shareholder value .,unknown
6454,6454,,"Two of the world 's biggest manufacturers of chemicals reported solid results on Thursday as strong demand allowed them to pass on higher raw material costs to customers , but both cautioned about pockets of economic weakness .",unknown
8542,8542,,"However , the attractions needed to be balanced by the company 's poor trading record and weak cash generation , they said .",unknown
5411,5411,,"Barclays "" misled "" an Italian bank when it sold complex debt products that were "" much riskier "" than the triple A credit rating they had been given , the High Court was told on Monday .",unknown
3944,3944,,"Most German groups accounted for their liabilities on the balance sheet , often leading to fluctuations as their value varied widely .",unknown
7975,7975,,"Citi analysts value Vodafone 's Verizon Wireless stake at pound(s)32.8bn , and the SFR holding at pound(s)6.8bn , and Mr Colao does not want his difficult negotiating position with Verizon Communications and Vivendi to be hampered by investor -pressure .",unknown
